timestamp,date,station,source_file,constellation,prn,vtec,observations
2024-04-02 19:00:00,2024-04-02,zinh,zinh093-2024-04-02.Cmn,GPS,ALL,13.528908045977012,1740
2024-04-02 20:00:00,2024-04-02,chim,chim093-2024-04-02.Cmn,GPS,ALL,8.881474103585658,753
2024-04-02 20:00:00,2024-04-02,gsu,gsu_093-2024-04-02.Cmn,GPS,ALL,9.27183699870634,773
2024-04-02 20:00:00,2024-04-02,karo,karo093-2024-04-02.Cmn,GPS,ALL,13.358725868725868,777
2024-04-02 20:00:00,2024-04-02,zinh,zinh093-2024-04-02.Cmn,GPS,ALL,10.768050955414013,1570
2024-04-02 21:00:00,2024-04-02,chim,chim093-2024-04-02.Cmn,GPS,ALL,6.3426010544815465,569
2024-04-02 21:00:00,2024-04-02,gsu,gsu_093-2024-04-02.Cmn,GPS,ALL,5.983030821917809,584
2024-04-02 21:00:00,2024-04-02,karo,karo093-2024-04-02.Cmn,GPS,ALL,8.86822380106572,563
2024-04-02 21:00:00,2024-04-02,zinh,zinh093-2024-04-02.Cmn,GPS,ALL,6.895274336283186,1130
2024-04-02 22:00:00,2024-04-02,chim,chim093-2024-04-02.Cmn,GPS,ALL,6.045573549257759,741
2024-04-02 22:00:00,2024-04-02,gsu,gsu_093-2024-04-02.Cmn,GPS,ALL,5.862282749675745,771
2024-04-02 22:00:00,2024-04-02,karo,karo093-2024-04-02.Cmn,GPS,ALL,8.059612724757953,723
2024-04-02 22:00:00,2024-04-02,zinh,zinh093-2024-04-02.Cmn,GPS,ALL,6.793571428571429,1456
2024-04-02 23:00:00,2024-04-02,chim,chim093-2024-04-02.Cmn,GPS,ALL,4.59156103286385,852
2024-04-02 23:00:00,2024-04-02,gsu,gsu_093-2024-04-02.Cmn,GPS,ALL,5.236428571428572,770
2024-04-02 23:00:00,2024-04-02,karo,karo093-2024-04-02.Cmn,GPS,ALL,6.107221396731055,673
2024-04-02 23:00:00,2024-04-02,zinh,zinh093-2024-04-02.Cmn,GPS,ALL,5.374785133565621,1722
2024-04-03 00:00:00,2024-04-03,chim,chim094-2024-04-03.Cmn,GPS,ALL,4.149507959479016,691
2024-04-03 00:00:00,2024-04-03,gsu,gsu_094-2024-04-03.Cmn,GPS,ALL,5.116120358514725,781
2024-04-03 00:00:00,2024-04-03,karo,karo094-2024-04-03.Cmn,GPS,ALL,4.205626631853786,766
2024-04-03 00:00:00,2024-04-03,zinh,zinh094-2024-04-03.Cmn,GPS,ALL,3.8140106241699865,1506
2024-04-03 01:00:00,2024-04-03,chim,chim094-2024-04-03.Cmn,GPS,ALL,3.0160224089635856,714
2024-04-03 01:00:00,2024-04-03,gsu,gsu_094-2024-04-03.Cmn,GPS,ALL,3.9164091559370533,699
2024-04-03 01:00:00,2024-04-03,karo,karo094-2024-04-03.Cmn,GPS,ALL,2.7480691642651296,694
2024-04-03 01:00:00,2024-04-03,zinh,zinh094-2024-04-03.Cmn,GPS,ALL,2.548909612625538,1394
2024-04-03 02:00:00,2024-04-03,chim,chim094-2024-04-03.Cmn,GPS,ALL,3.340580720092915,861
2024-04-03 02:00:00,2024-04-03,gsu,gsu_094-2024-04-03.Cmn,GPS,ALL,4.322683982683983,924
2024-04-03 02:00:00,2024-04-03,karo,karo094-2024-04-03.Cmn,GPS,ALL,3.1888702928870294,956
2024-04-03 02:00:00,2024-04-03,zinh,zinh094-2024-04-03.Cmn,GPS,ALL,3.2412433581296494,1882
2024-04-03 03:00:00,2024-04-03,chim,chim094-2024-04-03.Cmn,GPS,ALL,4.725086206896552,812
2024-04-03 03:00:00,2024-04-03,gsu,gsu_094-2024-04-03.Cmn,GPS,ALL,4.89936768149883,854
2024-04-03 03:00:00,2024-04-03,karo,karo094-2024-04-03.Cmn,GPS,ALL,3.9803452243958573,869
2024-04-03 03:00:00,2024-04-03,zinh,zinh094-2024-04-03.Cmn,GPS,ALL,4.043094117647059,1700
2024-04-03 04:00:00,2024-04-03,chim,chim094-2024-04-03.Cmn,GPS,ALL,11.189839999999998,750
2024-04-03 04:00:00,2024-04-03,gsu,gsu_094-2024-04-03.Cmn,GPS,ALL,9.76118292682927,820
2024-04-03 04:00:00,2024-04-03,karo,karo094-2024-04-03.Cmn,GPS,ALL,9.6179125,800
2024-04-03 04:00:00,2024-04-03,zinh,zinh094-2024-04-03.Cmn,GPS,ALL,10.31334214002642,1514
2024-04-03 05:00:00,2024-04-03,chim,chim094-2024-04-03.Cmn,GPS,ALL,16.87092140921409,738
2024-04-03 05:00:00,2024-04-03,gsu,gsu_094-2024-04-03.Cmn,GPS,ALL,16.295679676985195,743
2024-04-03 05:00:00,2024-04-03,karo,karo094-2024-04-03.Cmn,GPS,ALL,15.805025839793283,774
2024-04-03 05:00:00,2024-04-03,zinh,zinh094-2024-04-03.Cmn,GPS,ALL,16.288237597911227,1532
2024-04-03 06:00:00,2024-04-03,chim,chim094-2024-04-03.Cmn,GPS,ALL,21.18929427430093,751
2024-04-03 06:00:00,2024-04-03,gsu,gsu_094-2024-04-03.Cmn,GPS,ALL,20.61919028340081,741
2024-04-03 06:00:00,2024-04-03,karo,karo094-2024-04-03.Cmn,GPS,ALL,18.996467391304346,736
2024-04-03 06:00:00,2024-04-03,zinh,zinh094-2024-04-03.Cmn,GPS,ALL,19.85875,1488
2024-04-03 07:00:00,2024-04-03,chim,chim094-2024-04-03.Cmn,GPS,ALL,28.700440636474905,817
2024-04-03 07:00:00,2024-04-03,gsu,gsu_094-2024-04-03.Cmn,GPS,ALL,28.455917874396135,828
2024-04-03 07:00:00,2024-04-03,karo,karo094-2024-04-03.Cmn,GPS,ALL,26.26006031363088,829
2024-04-03 07:00:00,2024-04-03,zinh,zinh094-2024-04-03.Cmn,GPS,ALL,27.117686746987953,1660
2024-04-03 08:00:00,2024-04-03,chim,chim094-2024-04-03.Cmn,GPS,ALL,35.245522193211485,766
2024-04-03 08:00:00,2024-04-03,gsu,gsu_094-2024-04-03.Cmn,GPS,ALL,35.249903713892714,727
2024-04-03 08:00:00,2024-04-03,karo,karo094-2024-04-03.Cmn,GPS,ALL,34.0753729281768,724
2024-04-03 08:00:00,2024-04-03,zinh,zinh094-2024-04-03.Cmn,GPS,ALL,34.75145118733509,1516
2024-04-03 09:00:00,2024-04-03,chim,chim094-2024-04-03.Cmn,GPS,ALL,37.5109203539823,565
2024-04-03 09:00:00,2024-04-03,gsu,gsu_094-2024-04-03.Cmn,GPS,ALL,37.724090121317154,577
2024-04-03 09:00:00,2024-04-03,karo,karo094-2024-04-03.Cmn,GPS,ALL,36.89957295373666,562
2024-04-03 09:00:00,2024-04-03,zinh,zinh094-2024-04-03.Cmn,GPS,ALL,36.92669077757685,1106
2024-04-03 10:00:00,2024-04-03,chim,chim094-2024-04-03.Cmn,GPS,ALL,41.4993,700
2024-04-03 10:00:00,2024-04-03,gsu,gsu_094-2024-04-03.Cmn,GPS,ALL,40.99128482972136,646
2024-04-03 10:00:00,2024-04-03,karo,karo094-2024-04-03.Cmn,GPS,ALL,40.21360730593607,657
2024-04-03 10:00:00,2024-04-03,zinh,zinh094-2024-04-03.Cmn,GPS,ALL,40.47821173104435,1398
2024-04-03 11:00:00,2024-04-03,chim,chim094-2024-04-03.Cmn,GPS,ALL,44.59761964735517,794
2024-04-03 11:00:00,2024-04-03,gsu,gsu_094-2024-04-03.Cmn,GPS,ALL,44.512422434367544,838
